Market Name,Latitude,Longitude
Mehndipatnam(Rythu Bazar),,
Chevella,17.3062296,78.1370079
"Ramakrisnapuram,RBZ",,
Kalwakurthy,16.6721316,78.4880729
Shadnagar,17.0671702,78.2045948
Mahbubnagar,16.7434538,77.9923191
Dewas(F&V),,
Nalkehda,,
Indore,22.7203616,75.8681996
Morena,26.3849794,77.8612721274346
Sihora(F&V),,
Behal,31.4260357,77.0003843
Jui,19.0120315,73.080156
"New Grain Market(main), Karnal",,
Gharaunda,29.5394114,76.93889368595899
Vijapur(veg),,
Dharampur(veg),,
Bhanvad,21.9333303,69.7984765
Viramgam,23.1224522,72.0483946
Dholka(Koth),,
Talalagir,,
Talala,21.0560298,70.5303798
Kodinar,20.7971703,70.6957211
Babra,21.8485451,71.3036656
Khambhat,22.3166806,72.6243126
Khambhat(Veg Yard Khambhat),,
Anklav,22.3775417,73.0021216
Borsad,22.4094019,72.905252
Vankaner(Sub yard),,
Valod(Buhari),,
Vyra,,
Mandvi,22.8314482,69.35081
Bardoli(Katod),,
Prantij,23.4372086,72.8518061
Morbi,22.800395899999998,70.88623203876728
Dhoraji,21.7220402,70.4443401
Amod,24.313183799999997,73.4121592930642
"Mehmadabad(Veg ,market)",,
Melli,27.0901478,88.4577114
Solan(Banalgi),,
Shimla and Kinnaur(Koti),,
Jalandhar City(Faintan Ganj),,
Sri Har Gobindpur,,
Goniana(Mehma Sarja),,
Bhagta Bhai Ka,30.4834552,75.0959277
Bagepalli,13.7834423,77.7960577
Bhalki,18.0369776,77.25636233407741
Bijapur,18.7935679,80.815939
Belgaum,15.8572666,74.5069343
Sankeshwar,17.28587714790912,74.1860109146323
All India Cottonseed Crushers Association,,
Pen,18.735385,73.0868161
Rahuri(Songaon),,
Kopargaon,19.8370037,74.4829123387482
Ghoti,21.63088245,78.88006806686857
Manmad,20.2519828,74.4392286
Nampur,20.7295457,74.3109024
Kinwat,19.57746895,78.24400876748888
Murbad,19.257118,73.3907493
Shahapur,20.981235499999997,77.89001024878027
Kurdwadi,,
Dound,,
Junnar,19.2094471,73.8771937
Ghatanji,20.01938115,78.27466612781433
Dungurapalli,,
Pandkital,,
Jhumpura,21.888042400000003,85.58606055418386
Bargarh(Barapalli),,
Attabira,21.4468176,83.76717467150976
Sohela,21.31052585,83.36670220838764
Mottagaon,,
Kamakhyanagar,20.9329215,85.5416343
Sarankul,20.009967850000002,85.13817247317476
Bahadajholla,,
Barikpur,20.9903422,86.4187198
Nilagiri,21.463098799999997,86.74437523113414
Khunthabandha,,
Kasinagar,22.4428902,88.5313169
Nimapara,20.0668733,85.990804
Puri(Brahmagiri),19.7992511,85.666893
Sakhigopal,19.9427763,85.8160362
Gabadkunda,,
Tileibani,21.545604,84.6057171
Athagarh,20.51614495,85.62711588465648
Gosala,16.4507829,80.7461245
Jatni,28.7092586,78.8555288
Jagatsinghpur,20.2593872,86.1660878
Tusura,20.4865534,83.4851128
Bolangir(Patnagarh),,
Sahidngar,,
Anandapur,21.33341315,86.08721473627995
Keonjhar(Jhumpura),,
Champua,22.00580135,85.58517122411192
Saharpada,,
Kendrapara(Marshaghai),,
Chatta Krushak Bazar,,
Pattamundai,20.5626441,86.59080686954783
Kendrapara,20.5475164,86.5296168190126
Gopa,18.9812986,76.8319201
Angul(Atthamallick),,
Janta Market,30.92560143318349,74.61986479451258
Pala,20.83315395,77.70479670095003
Champhai,23.54437435,93.34795058148227
Lungli,,
Hailakandi,24.6846916,92.5645836
Dhekiajuli,26.7301754,92.47850677569255
Goalpara,26.04918765,90.60018585947726
Srirampur,22.7549951,88.3416672
Kushtoli,,
Dibrugarh,27.4844597,94.9019447
Dadengiri,25.7616516,90.2201182
Mawkyrwat,25.38569835,91.34601476049679
Gasuapara,25.2283918,90.36036514247702
Baghmara,23.789329,86.2041444
Williamnagar,25.506085,90.60381
Tamluk (Medinipur E),22.2896984,87.9255933
Egra/contai,,
English Bazar,25.0057449,88.1398483
Gajol,25.2158916,88.1933032
Durgapur,23.5350475,87.3380425
Uluberia,22.4700318,88.1011108
Howrah,22.5736296,88.3251045
Toofanganj,,
Mathabhanga,26.3643908,89.1994116
Mekhliganj,26.3451783,88.9078861
Haldibari,26.3352821,88.782474
Garbeta(Medinipur),22.844463,87.3209023
Medinipur(West),22.2788943,87.92227864380936
Matigara,26.7207929,88.3842051
Gangarampur,25.4070884,88.516124
Gangarampur(Dakshin Dinajpur),25.4070884,88.516124
Sealdah Koley Market,,
Kasipur,15.8635171,78.10112
Balarampur,23.11452925,86.22575960593565
Pandua,23.0751399,88.2828926
Moynaguri,,
Belacoba,26.5796846,88.5975648
Dhupguri,26.58672445,89.01047853554655
Falakata(Dhupguri),,
Moynaguri(Dhupguri),,
Jalpaiguri Sadar,26.52887985,88.72604609962299
Ranaghat(Kalyani),,
Ranaghat,28.18817,94.7667
Kalyani,22.9749723,88.4345915
Chakdah,23.065379450000002,88.53006249351263
Pukhrayan,26.2269466,79.8397679
Charkhari,25.414942850000003,79.74949384566796
Muradabad,21.023621,76.57793453010419
Rampur,28.7934728,79.18458064228349
Billsadda,,
Jagnair,,
Biraul,25.9565302,86.1801131065815
Benipatti,26.44347305,85.9104805719261
Jahajharpur,,
Madhubani,26.3503076,86.22964236520482
Birpur,25.526797199999997,86.09499043645195
Brahmpur,25.8826239,86.2466669
Sitamarhi,26.5942841,85.500428
Mansi Mandi,,
Khagaria,25.4930513,86.69822644137813
Tekari,21.9646276,80.1514336980459
Lakhisarai,25.154393849999998,86.17449589670395
Surjyagarha,,
"Parsoniya Mandi, Mahua block",,
"Jaitipir Mandi, Lalganj block",,
Bhagwanpur Mandi,,
Kaswa,18.323469,78.338386
Gulabbagh,,
Munghair,,
Barari,25.455907449999998,87.42854911370397
Barsoi,25.6206132,87.97442347496235
"Gerabari, Korha Block",,
Katihar,25.5586421,87.64571962485962
Singheswarsthan,,
Begusarai,25.5125411,86.08833919362361
Gopalganj,26.42111655,84.37391327996377
Maharjganj,,
Nokha,27.5552713,73.4755961
Sasaram,24.9509656,84.0148733
Tajpur,25.8594772,85.66133178026229
Bihpur,25.39435845,86.93725579415423
Aarah,,
Jamui,24.75625135,86.30111278381085
Motihari,26.6506888,84.9114654
Madhuban,24.0060818,86.1490232
Raxaul,26.9868738,84.8447219
Arreria,,
Forbesganj,26.27836065,87.29875647084894
Rajauli,24.6342632,85.56094982770526
Nawada,24.817324900000003,85.51790846584018
Amarpur,23.5155013,91.6548554
Rajaun,25.02915045,87.0030494237578
Barahat,24.88692315,87.02964487850093
Jehanabad,25.15295785,85.00650426458421
Mokama,25.3958052,85.9220644
Saraikela,22.7464225,85.91689291046393
Jamtara,23.9801639,86.92436369630936
Deoghar,24.4898318,86.6990182
Sahebganj,25.032043700000003,87.69176396030268
Pakur,24.53259085,87.59323197586771
Sambal,31.7031601,77.0292234
Narasannapet,,
Tekkali,18.6084345,84.2310948
Kanchili,18.977403,84.5809002
Pathapatnam,18.7487284,84.0888676
Sompeta,18.9424871,84.5839641
Kothabommali,,
Rajam,18.4497559,83.6564679
Hiramandalam,18.6782742,83.9454797339904
Ponduru,18.362788,83.7767868
Chodavaram,17.8296788,82.9344845
Yellamanchili,17.5464898,82.8564262
Bhimunipatnam,17.890797900000003,83.45579236958764
Atmakur,14.669176,79.57436134963191
Yemmiganur,15.745496549999999,77.51104533701687
Nandyal,15.4736293,78.4806592
Nandikotkur,15.8562,78.27
Banaganapalli,15.3223031,78.2507163
Koilkunta,,
Krosuru,16.5431638,80.1391051
Narasaraopet,16.2389242,80.0472879
Chilakaluripet,16.0949502,80.1658779
Ipur,,
Tenali,16.2377735,80.6464219
Repalli,15.547683,78.0802823
Vinukonda,16.0506568,79.7477201
Tadikonda,16.4183389,80.4546278
Macharla,16.0841931,77.5450179
Ponnur,16.0683776,80.5522462
Sattenapalli,16.4049995,80.1529972
Pidugurala(Palnadu),,
Kuchinapudi,15.9621623,80.7488726
Bapatla,15.9346161,80.38697056600418
Duggirala,16.328919,80.6238497
Sullurpet,,
Rapur,14.2008674,79.5332484
Atmakur(SPS),,
Naidupet,13.92891785,79.83270936177463
Udayagiri,14.9383009,79.31135792239665
Vakadu,13.93882855,80.17034426720501
Nellore,14.4493717,79.9873763
Gudur,14.14695235,79.84780242785101
Kavali,14.9135846,79.9926902
Venkatagiri,13.957582,79.5809332
Kovur,14.5036085,79.9868404
Pusapatirega,18.08542935,83.58501346192723
Vijayanagaram,18.1141255,83.4114389
Chipurupalli,17.2178911,81.7293651
Saluru,18.517553,83.2050385
Kurupam,18.8661101,83.5541837
Kothavalasa,17.8958429,83.1837095
Malleswaram,13.0027353,77.5703253
Movva Hqs,,
Tiruvuru,17.1132968,80.6107396
Gannavaram,16.5561295,80.7961511
Machilipatnam,16.1817369,81.1348181
Kanchekacherla,,
Kalidindi,16.48868265,81.30040627372341
Divi,17.93336395,83.47862960197517
Kaikaluru,16.58832565,81.2919326442128
Kuppam,12.7452259,78.344331
Pakala,13.4490487,79.1148903
Srikalahasti,13.79001935,79.64493834363074
Rompicherla,16.2104931,79.9091632
Nagalapuram,13.41222555,79.80792411192989
Thottambedu,13.791613550000001,79.73880163582753
Prattipadu,16.4175037,81.0651058
Nagaram,17.4891828,78.6017275
Mummidivaram,16.6442012,82.1078853
Samalkot,17.0453164,82.1689895
Sampara,16.9089267,82.1058532
Ramachandrapuram,13.5222607,79.3866201786105
Pithapuram,17.1133426,82.2543331
Tellarevu,,
Tuni,17.3614675,82.5467956
Mandapeta,16.8634704,81.9300945
Alamuru,16.7884807,81.8844863
Karapa,16.88868545,82.17014100668757
Peddapuram,17.0756736,82.1433164
Kothapeta,16.71512,81.89671
Anaparthy,16.900486,81.97517448016477
Ambajipeta,16.6067176,81.94786827578494
Razole,16.4763891,81.8390689
Jaggampet,17.8265579,78.1541876
Achanta,16.604225,81.8069411
Akiveedu,16.5827599,81.3819996
Bhimavaram,16.5427689,81.527344
Bhimadole,16.8103306,81.2643061
Undi,16.5856693,81.4577972
Attili,16.671648599999997,81.60130332519094
Gopalavaram,15.3341606,79.7517783
Polavaram,17.32335525,81.57770789369067
Penugonda,16.6539593,81.744602
Denduluru,16.7817255,81.1807255
Tanuku,16.75414,81.685839
Chintalapudi,17.097628450000002,80.96370110172502
Narsapuram,17.4453781,82.9103236
Ungatur,,
Tadepalligudem,16.8102437,81.526592
Palakole,,
Rayadurg,14.7181496,76.88797388103569
Guntakal,15.163811,77.3761354
Kalyandurg,14.5517958,77.1119702
Madakasira,13.9405457,77.272588
Penukonda,14.0846808,77.5966537
Gooti,,
Dharmavaram,14.4138405,77.7208432
Kamalapuram,11.78229975,78.06308651088307
Rajampet,14.1935867,79.1585757
Badvel,14.7433614,79.0610394
Mydukur,14.859373399999999,78.77152394961809
Lakkireddipally,,
Koduru,17.5855651,82.7365805
Siddavatam,14.4682526,78.9634519
Rayachoti,14.0555217,78.7510163
Jammalamadugu,14.8473457,78.382172
Proddatur,14.7555953,78.5501531
Addanki,15.8110285,79.9737896
Markapur,15.7406698,79.2698502
Ongole,15.5058714,80.0499454
Maddipadu,15.6208452,80.0225194
Podili,15.6060134,79.6114995
Cumbum(AP),15.5862083,79.1148164
Parchur,15.9696311,80.2753189
Martur,17.199742,76.9022155
Kondapi,15.41515665,79.83048451373264
Giddalur,15.3784042,78.9265231
Darsi,15.7694505,79.6776541
Kandukur,15.221981450000001,79.9065214731936
Kanigiri,15.4064336,79.5066283
Chirala,15.8361517,80.3636644
Venkateswarnagar(Chintapalli),,
Devarkonda(Mallepalli),,
Ramannapet,18.7210763,78.9006158
Nidamanoor,16.8215148,79.3651133
Huzurnagar,16.9003733,79.8745838
Chityal,17.2314588,79.1293471
Thungathurthy,17.4135938,79.5871429
Choutuppal,17.2526027,78.8964038
Kodad,16.9947802,79.9749826
Halia,25.4948439,73.9669132
Miryalaguda,16.8710119,79.5617353
Voligonda,,
Devarakonda,16.6931795,78.9147252
Neredcherla,16.8870753,79.6934155
Aler,17.645634,79.0489037
Mothkur,17.42783285,79.2642694009113
Voligonda(Ramannapet),,
Bhongir,17.5172789,78.8863383
Nakrekal,17.1647574,79.4274007
Chandur(Mungodu),,
Nalgonda,16.8579636,79.21749353315548
Devarkonda(Dindi),,
Chandur,18.54396,77.98344728534863
Tirumalagiri,17.4746717,78.5069513
Sarangapur,19.0398413,78.7223074
Kagaznagar,19.401042949999997,79.43454087965227
Indravelly(Utnoor),,
Asifabad,19.3593461,79.2960404
Ichoda,19.4286536,78.4528573
Adilabad,19.6759452,78.5339895
Jainoor,19.3756889,78.9082288
Nirmal,19.091520950000003,78.39660898429065
Bhainsa,19.107085,77.9635656
Khanapur,15.639879,74.5088917
Bhadrachalam,17.6688019,80.8940083
Nelakondapally,17.073074,80.05363533760215
Burgampadu,17.6438002,80.8694168
Dammapet,,
Kothagudem,17.5512916,80.6144535
Charla,27.7206169,74.2966666
Wyra,17.1936232,80.3594327
Kallur,15.7997394,78.0316912
Sattupalli,,
Madhira,16.9234629,80.3629315
Enkoor,17.3284346,80.4406512
Narsapur,17.7384006,78.279637
Siddipet,18.005585099999998,78.89611304969961
Ramayampet,18.1163712,78.4307212
Dubbak,18.1737336,78.6657035
Zaheerabad,17.679403,77.6153076
Medak,17.9375095,78.21174498510584
Jogipet,17.8659936,79.8773217
Togguta,,
Narayankhed,18.0347921,77.7772967
Dharmaram,17.9584619,79.6546532
Gopalraopet,18.7389293,79.2279432
Jammikunta,18.2897332,79.4739441
Jagtial,18.82135895,78.91506632525903
Ibrahimpatnam,17.1952924,78.6508564
Husnabad,18.1266495,79.2111468
Pothgal,18.3058109,78.7194978
Kataram,18.6275596,79.938122
Mallial(Cheppial),,
Medipally,16.9993165,78.6459303
Manakodur,,
Gollapally,17.9241077,78.5879946
Sultanabad,18.5279573,79.3192023
Dharmapuri,12.14561305,78.11322171666458
Peddapalli,18.62065305,79.49501710882896
Huzzurabad,,
Kathalapur,18.7495555,78.6866207
Pudur,11.3913866,77.7629824
Gangadhara,18.5888465,79.0099528
Koratla,19.662698,78.527535
Manthani,18.6512469,79.665771
Vemulawada,18.4674786,78.8699
Metpally,18.1836339,78.9031206
Sircilla,18.3897573,78.8085973
Choppadandi,18.5773287,79.1675524
Bichkunda,18.401589,77.7077969
Madnoor,18.5021779,77.6251363
Armoor,18.7904482,78.2907202
Banswada,18.3821084,77.8763494
Bodhan,18.6536941,77.8936802
Birkur,18.522955914621964,77.79483069912149
Bhiknoor,18.1678992,78.0435026
Kammarpally,18.8318996,78.5069181
Yellareddy,18.2136013,78.03238754485734
Sadashivnagar,18.4104291,78.2743169
Kotagiri,11.4230431,76.8658211
Varni,18.53257,77.8958328
Kamareddy,18.316551,78.05393808043348
Velpur,18.7651179,78.3932958
Pitlam,18.2232522,77.8239617
Gandhari,19.879599749999997,76.60463122261837
Cherial,17.9239547,78.9690304
Kesamudram,17.6903072,79.8971365
Thorrur,17.582996,79.6589492
Kodakandal,,
Dornakal,17.4419208,80.1516156
Narsampet,17.9305758,79.893639
Wardhannapet,17.7733267,79.5761394
Narsampet(Nekonda),,
Mulugu,18.31453475,80.3458815996114
Mahabubabad,17.7138983,80.04134252767227
Ghanpur,17.80619035,79.38344899914316
Jangaon,17.746584300000002,79.24072182693956
Parkal,18.1980527,79.7010375
Medchal,17.6339929,78.4843146
Sardarnagar,22.8533634,77.89399502238255
Tanduru,17.2575144,77.5874075
Pargi,17.1685198,77.8797905
Achampet,16.3999846,78.6379866
Gadwal(Lezza),,
Amangal,16.8497797,78.5325679
Nagarkurnool(Talkapalli),,
Kosgi,16.9884481,77.7164865
Gadwal,16.2347032,77.7946371
Wanaparthy Road(Prbbair),,
Devarakadra,16.6198982,77.8424403
Wanaparthy Road,17.40382765,78.47218950021957
Kollapur,16.1061268,78.3194833
Alampur,15.8799583,78.1350753
Narayanpet,16.700551750000002,77.61648447017446
Badepalli,16.7568586,78.1444001
Wanaparthy town,16.3617799,78.0610836
Makthal,16.5010823,77.5133174
Lahar,26.204846099999997,78.94535206073283
Jatara,25.01113205,79.06162499064969
Niwadi,26.1864624,76.5328216
Bichhiya,23.223546650000003,81.65902671836808
Saunsar,21.6665992,78.8153815
Amarwda,,
Karera,25.45155595,78.14112423353612
Pichhour,,
Shivpuri,25.374121549999998,77.82788660942335
Kolaras,25.22324725,77.61819483286055
Khatora,24.21455915,78.65408333715249
Magroni,25.7000872,77.9335784
Tendukheda,23.396631,79.5408078
Gotegaon,23.257080449999997,79.07488560047776
Kannod,22.6657762,76.74867050800239
Banapura,22.470483,77.4816889
Babai,22.1997769,78.95267955503239
Bankhedi,22.7747128,78.533444
Bakswaha,24.6602262,79.3992912
Badamalhera,,
Rajnagar,26.3859638,86.15420075198816
Maksudangarh,24.06683505,77.24315360928962
Kumbhraj,24.36719705,77.04992847251594
Pawai,24.00883055,77.86144372746327
Berasia,23.629923249999997,77.42516858576555
Isagarh,24.133296,77.39384405880776
Kotma,23.3213033,81.38365964709814
Baktara,,
Rehati,25.7939493,83.3794874
Jawar,21.9278082,76.45020234985176
Ashta,21.66199185,78.16874868605589
Khirakiya,22.1534084,76.88216120134791
Dindori,22.9070871,80.88469235570068
Palari,22.0409034,79.5209573676484
Lakhnadon(F&V),,
Chhpara,,
Lakhnadon,22.6011662,79.609125
Rewa,24.75608455,81.38105738502682
Bhander,25.728760049999998,78.74892020938377
Sevda,24.7569536,78.7854268
Praswada,,
Balaghat(F&V),,
Khairlangi,21.609881549999997,79.98659633989794
Mohgaon,21.940767700000002,79.05628629932696
Manasa,23.30540635,74.77155844769155
Ambaha,,
Banmorkalan,,
Balwadi,21.696535400000002,75.56311866226523
Alirajpur,22.28595245,74.35456282607561
Pandhana,21.6908945,76.22379157033814
Paatan,,
Sehora,22.9968389,77.7518904
Sihora,23.80230875,79.34923605257535
Sheopurbadod,,
Pai,22.47181165,75.95534163042294
Pundri,29.7607616,76.5590514
Kaithal,29.7996588,76.3989903
Pai(Rajaund),,
Pehowa(Gumthala Gahru),,
Pipli,23.38530585,76.86566423182951
Rewari,28.1956468,76.6165179
"New Grain Market , Sonipat",29.146674500000003,76.68497625256688
"New Grain Market , Jind",29.412923550000002,76.66408407265092
Pillukhera,,
Jullana,,
Uchana,29.4884284,76.14812129557609
Ding,29.4600814,75.2618433
"New Grain Market , Sirsa",29.444531650000002,74.66058329416578
"New Grain Market , Faridabad",,
"New Grain Market , Bhiwani",28.7881623,76.12364852992562
Panchkula,30.6975401,76.8551066
Panipat(Baharpur),,
Madlauda,29.4022237,76.8032637
"New Grain Market , Ambala",,
Naneola,30.2547035,76.5723159
Mullana(saha),,
Beri,28.719358149999998,76.55304917334342
Bhattu Kalan,29.3875946,75.3418112
Dharsul,,
Nigdu,,
Tarori,,
Nilokheri,29.8321793,76.83909880793878
Narnaud(Bass),,
Chhachhrauli(Khizrabad),,
Ahwa-Dang,20.7587262,73.6873533
Dehgam(Rekhiyal),,
Randheja(Chiloda),,
Kalol,23.2452165,72.4966223
Dehgam,23.16403255,72.88183192392184
Sanad,31.6585125,77.3139379
Mandal,23.2883831,71.9178854
Bavla,22.8278859,72.3684741
Visavadar,21.3417058,70.7534299
Mahuva(Station Road),21.0943917,71.7568456
Vansda(Limzar),,
Vansda,20.7610628,73.3636561
Derol,22.6299886,73.4619771
Shehra,23.478422549999998,80.9791272718899
Gogamba,,
Santrampur,23.1927742,73.8959255
Morva Hafad,,
Godhra(Timbaroad),,
Gogamba(Similiya),,
Derol(Vejalpur),,
Godhra(Kakanpur),,
Lunavada,23.1290668,73.611114
Halol,22.5058547,73.4715851
Umreth,22.6990518,73.115045
Khambhat(Grain Market),,
Tarapur,24.830302,92.7875689
Kosamba(Zangvav),,
Mahuva,21.0914409,71.7621979
Songadh(Badarpada),,
Kosamba(Vankal),,
Kosamba,21.4666151,72.9518617
Uchhal,21.1772912,73.7687744
Valod,21.0488646,73.2615399
Vyara(Paati),,
Songadh(Umrada),,
Mahuva(Anaval),,
Bardoli(Madhi),,
Khedbrahma,24.0310837,73.0484016
Bhiloda,23.35962155,79.84000268007105
Talod(Harsol),,
Malpur,23.3594332,73.4649753
Himatnagar,23.5971246,72.9588273
Prantij(Salala),,
Botad(Bhabarkot),,
Devgadhbaria,,
Dahod(Himalaya),,
Zalod(Zalod),23.110535929711215,73.46196582681306
Davgadbaria(Piplod),,
Limkheda,22.834878,73.9846526
Zalod(Sanjeli),,
Valia,21.5711115,73.1608821
Hasot(Elav),,
Kheda,22.8532503,72.99535862253666
Mehmadabad,,
Matar,23.4513709,74.7036129237055
Thasara,25.0000997,76.4502418
Matar(Limbasi),,
Thasara(Dokar),,
Rajpipla,21.878069,73.5039695
Vagodiya,,
Bodeli(Kalediya),,
Savli,22.562511,73.2230996
Thattanchavady,11.94419615,79.80605034370674
Madagadipet,,
Karaikal,10.91571,79.8375761
Garhshankar(Saila Khurd),,
Jalandhar Cantt(Hoshiarpur Road),,
Nakodar(Sarih),,
Bilga (Talwan ),,
Jalandhar Cantt.,31.308375,75.599961
Shakot (Malsian),,
Jalandhar Cantt (Jamshedpur Dana Mandi),,
Jalandhar City(Kartar Pur Dana mandi),,
Noor Mehal(Kot Badal Khan),,
Dhanula (Kaleke),,
Tapa(Tapa Mandi),30.3030899,75.3669298
Mehal Kallan (ChananWal),,
Bhadaur(Sehna),,
Mehal Kalan,30.5293884,75.5653904
Dhilwan,31.514313,75.3446674
Sultanpur Lodhi (Tibba),,
Sri Har Gobindpur(Harechowal),,
Kahnuwan,31.9076836,75.4501301
Boha,25.23089585,87.69157224662186
Bhikhi,30.0591052,75.5346778
Mansa (Khiala kalan),,
Bareta,24.8460948,80.67366484855464
Mansa (Bhamekalan),,
Budhlada (Phaphre Bhaike),,
Mansa(Ubha Buraj Dhilwan),,
Rayya(Sathiala),,
Amritsar(Chehreta),,
Ajnala (Sudhar),,
Attari,31.6008513,74.6060595
Banga (Kataria),,
Nawan Shahar(Mandi Jadla),,
Rampuraphul(Chowke),,
Sangat,30.090642,74.835434
Talwandi Sabo(Shekhupura),,
Rampuraphul(Bhai Rupan),,
Bhagta Bhai Ka(Kotha Guru Ka),30.4776582,75.0960189
Bhagta Bhai Ka (Jalal),30.4829476,75.0975095
Rampuraphul(Dhapali),,
Rampuraphul(Mehraj),,
Talwandi Sabo(Kot Fatta),,
Samana(Kakrala),30.276597206927047,76.31180194902248
Patran(Ghagga Mandi),,
Bhadson,30.5064737,76.2451478
Samana(Gajewas),,
Dakala,30.2198411,76.3546371
Patiala(New Anaj Mandi),,
Patiala(Anaj Mandi Sanaur Road),,
Amloh(Gobind Garh Mandi),,
Khamano (Sanghol),,
Chanarthal,29.9486141,76.82807
Sherpur,20.8743909,77.64077220308234
Cheema,30.9297035,75.1708628
Cheema (Lonogal),,
Sandaur,32.1620262,76.2714243
Amargarh,30.4634148,76.0115571
Dirba,30.0722475,75.9952782
Sulargharat,,
Khemkaran (Amarkot),,
Khem karan,31.144424,74.559673
Bhikhiwind (Marrimegha),,
Bhikhiwind (Algo),,
Bhikhiwind (Basarke),,
Bhikhiwind(Khalra),,
Naushera Pannua (Dhotian),,
Bhikhiwind (Sursingh),,
Chabhal,31.583134728113734,74.60773575443561
Faridkot (Machakikalan),,
Jaitu(Bajakhana),,
Nihal Singh Wala (Rautan),,
Moga,30.7877554,75.15935898836224
Nihal Singh Wala (Himmatpura),30.560837448388533,75.33335897004655
Ajitwal (Chogawan),,
Ajitwal (Dala),,
Badhni Kallan (Bilaspur),,
Ajitwal,30.8137976,75.3379876
Badhni Kalan,30.6802082,75.2903773
Narot J Singh,32.2970656,75.4579554
Pathankot (Kanwa),,
Talwandi Bhai(Mudki),,
Mallanwala,31.062068,74.8225006
Ferozepur Cantt(Jhok Harihar),,
Mamdot(Tibbi Khurd),,
Mallanwala (KhosaDalSinghwala),,
"Ferozepur Cantt, (Sadehasham)",,
Sidhwan Bet (Lodhiwala),,
Hathur,30.6047229,75.4300315
Raikot (Nathowal),,
Ludhiana(Mandi gill Road),,
Malaoud (Siar),,
Sidhwan Bet,30.9286476,75.4735462
Kila Raipur,30.7623119,75.8228676
Maloud,30.6335179,75.9359765
Raikot (Talwandi rai),30.67830858471706,75.58509173651214
Ludhiana(Salem Tabri),,
Malout (Kilianwali),,
Malout (Panniwala),,
Gulburga(Jhevargi),,
Harihara,14.5116874,75.809288
Koppal,15.57482375,76.3118493692591
Karatgi,,
Manvi,15.9967483,77.0481181
Lingasugur,16.1563,76.5242
Kundagol,15.258964800000001,75.24197062417657
Bidar,18.02072965,77.24872035766641
Basava Kalayana,,
Shorapur,16.5476954,76.7379577587515
Karkala,13.2145414,74.9951861
Honnavar,14.3159009,74.432402
Karwar,14.8120931,74.1319229
Kumta,14.4372403,74.421244
Sindagi(Hendi),,
Challakere,14.3134476,76.6497826
Hosadurga,13.7987759,76.2831034
Athani,16.7270022,75.0631428
Kudchi,16.62622545,74.8513676920465
Bailahongal,,
Soundati,,
Nandagada,15.576672,74.569272
Sirguppa,,
Bantwala,,
Belthangdi,,
Tumkur,13.3400771,77.1006208
Tiptur,13.258575,76.4737675
Roha,18.44658,73.1238722
Mahad,18.080753,73.42438
Murud,18.3220393,72.9604835
Alibagh,,
Mangaon,18.2475244,73.2755104
Karjat(Raigad),18.9127655,73.3228202
Khalanpur,,
Nilanga,18.083766699999998,76.79922866727809
Latur,18.355334749999997,76.75489974062862
Ahmedpur,29.9331768,75.5143694
Jalkot,18.6290607,77.1783024
Gadhinglaj,16.14090075,74.40369325283643
MS Kalpana Agri Commodities Marketing,,
Chamorshi,19.9370829,79.8893906
Armori(Desaiganj),20.6212964,79.9655327
Gandchiroli,,
Sironcha,18.8481969,79.9639321
Karjat,18.9127655,73.3228202
Akole,19.5419344,74.0092582
Purna,20.900617860791755,76.83041021823661
Jintur,19.610654150000002,76.74356166512683
Kalamnuri,19.57234595,77.34749486296272
Sengoan,,
Basmat,19.3267094,77.1575267
Yeola,20.0429079,74.4880389
Dindori(Vani),,
Nandgaon,20.3094018,74.6597622
Suragana,,
Tuljapur,20.982422550000003,77.65495275163335
Murim,,
Washi(Osmanabad),18.5349906,75.80301515172322
Umarga,17.8365426,76.6250052
Kalamb(Osmanabad),18.5730474,76.0224924
Hadgaon,19.47861705,77.60680417685384
Loha,18.93608435,77.1015488505494
Dharmabad,18.921678649999997,77.76234799996453
Kandhar,18.842451150000002,77.2510665832296
Bhokar,19.194825350000002,77.68339903161365
Naigaon,19.3510925,72.8465229
Karanja,20.4820707,77.489234
Mangrulpeer,,
Washim,20.287417750000003,77.23696550258964
Lonar,19.9830917,76.49114484905407
Pombhurni,,
Mul,20.0651224,79.6767277
Sindevahi,,
Chimur,20.4942258,79.373825
Bhivandi,19.2688735,73.0463121
Vasai,19.3428238,72.805441
Barshi(Vairag),,
Akkalkot,17.515193,76.21227796359193
Mulshi,18.5134117,73.56688455121464
Parali Vaijyanath,,
Ambejaogai,,
Majalgaon,19.14106455,76.17077316562433
Beed,18.9918442,75.90978399809711
Gevrai,19.6281577,76.3786697
Pusad,19.8858198,77.48461198760842
Aarni,25.073194,74.310218
Digras,20.09683345,77.76281840701293
Yeotmal,,
Arjuni,21.04954365,79.61489872608512
Gondiya,21.1456285,80.26838674856234
Amgaon,21.95962705,79.50347354271946
Tiroda,21.39516115,79.93879844521246
Sadak Arjuni,21.0931803,80.1541573
Devri,23.57991645,81.42912085937698
Goregaon,19.1648688,72.8495492
Hindol,20.63810575,85.21285529708807
Dumal,20.4286586,85.1902116
Rairakhol,21.0462204,84.3333106
Rahama,20.2983235,86.404877
Chandabali,20.8287719,86.74779457687976
Abu Road,24.4812736,72.7852867
Bhawani Mandi,24.4192876,75.8302837
Bhawani Mandi(Raipur),,
Bhawani Mandi(Choumehla),,
Hanumangarh(Urlivas),,
